순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
15,제주특별자치도,서귀포시,서복전시관,202301,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202302,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202303,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202304,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202305,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202306,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202307,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202308,0.0,231.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202203,10.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202204,10.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202205,13.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202206,12.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202207,11.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202208,32.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202209,19.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202210,33.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202211,21.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202212,29.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202301,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202302,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202303,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202304,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202305,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202306,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202307,0.0,190.0
16,제주특별자치도,제주시,제주도립 김창열미술관,202308,0.0,190.0
17,제주특별자치도,제주시,제주현대미술관,202203,4.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202204,6.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202205,22.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202206,4.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202207,7.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202208,28.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202209,22.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202210,46.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202211,13.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202212,8.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202301,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202302,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202303,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202304,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202305,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202306,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202307,0.0,160.0
17,제주특별자치도,제주시,제주현대미술관,202308,0.0,160.0
18,제주특별자치도,서귀포시,이중섭미술관,202203,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202204,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202205,0.0,89.0
